15/09/2015 00:08:37,0.54,65191.89
15/09/2015 00:09:09,0.51,64201.86
15/09/2015 00:09:39,0.61,63514.91
15/09/2015 00:10:09,0.56,65151.50
15/09/2015 00:10:40,0.48,63514.91
15/09/2015 00:11:10,0.57,64949.45
15/09/2015 00:11:40,0.58,62989.58
15/09/2015 00:12:11,0.59,63373.46
15/09/2015 00:12:42,0.43,63454.30
15/09/2015 00:13:12,0.45,62019.76
