15/09/2015 00:07:37,0.52,59615.40
15/09/2015 00:07:38,0.19,98.34
15/09/2015 00:08:07,0.55,63373.47
15/09/2015 00:08:08,0.00,0.62
15/09/2015 00:08:39,0.33,170.37
15/09/2015 00:09:10,0.00,0.62
15/09/2015 00:09:40,0.00,0.62
15/09/2015 00:10:10,0.36,188.35
15/09/2015 00:10:41,0.50,258.18
15/09/2015 00:11:11,0.00,0.62
15/09/2015 00:11:42,0.00,0.62
15/09/2015 00:12:13,0.64,330.57
15/09/2015 00:12:43,0.01,8.09
15/09/2015 00:13:13,0.00,0.62
